/home/oem/anaconda3/lib/python3.8/site-packages/torch/nn/functional.py:718: UserWarning: Named tensors and all their associated APIs are an experimental feature and subject to change. Please do not use them for anything important until they are released as stable. (Triggered internally at  /tmp/pip-req-build-pma2oi4d/c10/core/TensorImpl.h:1156.)
  return torch.max_pool2d(input, kernel_size, stride, padding, dilation, ceil_mode)
Epoch: [0][270/5011]	Time 0.042 (0.049)	Data 0.000 (0.001)	Loss 0.7242 (0.7196)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][280/5011]	Time 0.042 (0.049)	Data 0.000 (0.001)	Loss 0.7242 (0.7192)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][290/5011]	Time 0.042 (0.049)	Data 0.000 (0.001)	Loss 0.6742 (0.7190)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][300/5011]	Time 0.043 (0.048)	Data 0.000 (0.001)	Loss 0.6742 (0.7185)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][310/5011]	Time 0.042 (0.048)	Data 0.000 (0.001)	Loss 0.7242 (0.7184)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][320/5011]	Time 0.043 (0.048)	Data 0.000 (0.001)	Loss 0.7242 (0.7184)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][330/5011]	Time 0.043 (0.048)	Data 0.000 (0.001)	Loss 0.7242 (0.7185)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][340/5011]	Time 0.043 (0.048)	Data 0.000 (0.001)	Loss 0.7242 (0.7185)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][350/5011]	Time 0.042 (0.048)	Data 0.000 (0.001)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][360/5011]	Time 0.043 (0.048)	Data 0.000 (0.001)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][370/5011]	Time 0.042 (0.047)	Data 0.000 (0.001)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][380/5011]	Time 0.042 (0.047)	Data 0.000 (0.001)	Loss 0.6742 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][390/5011]	Time 0.042 (0.047)	Data 0.000 (0.001)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][400/5011]	Time 0.043 (0.047)	Data 0.000 (0.001)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][410/5011]	Time 0.046 (0.047)	Data 0.000 (0.001)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][420/5011]	Time 0.043 (0.047)	Data 0.000 (0.001)	Loss 0.7242 (0.7184)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][430/5011]	Time 0.042 (0.047)	Data 0.000 (0.001)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][440/5011]	Time 0.043 (0.047)	Data 0.000 (0.001)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][450/5011]	Time 0.042 (0.047)	Data 0.000 (0.001)	Loss 0.6742 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][460/5011]	Time 0.044 (0.047)	Data 0.000 (0.001)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][470/5011]	Time 0.042 (0.047)	Data 0.000 (0.001)	Loss 0.6742 (0.7179)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][480/5011]	Time 0.042 (0.046)	Data 0.000 (0.001)	Loss 0.7242 (0.7178)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][490/5011]	Time 0.042 (0.046)	Data 0.000 (0.001)	Loss 0.7242 (0.7180)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][500/5011]	Time 0.043 (0.046)	Data 0.000 (0.001)	Loss 0.7242 (0.7180)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][510/5011]	Time 0.042 (0.046)	Data 0.000 (0.000)	Loss 0.6742 (0.7178)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][520/5011]	Time 0.043 (0.046)	Data 0.000 (0.000)	Loss 0.7242 (0.7178)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][530/5011]	Time 0.043 (0.046)	Data 0.000 (0.000)	Loss 0.7242 (0.7180)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][540/5011]	Time 0.042 (0.046)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][550/5011]	Time 0.042 (0.046)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][560/5011]	Time 0.042 (0.046)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][570/5011]	Time 0.042 (0.046)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][580/5011]	Time 0.042 (0.046)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][590/5011]	Time 0.042 (0.046)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][600/5011]	Time 0.043 (0.046)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][610/5011]	Time 0.042 (0.046)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][620/5011]	Time 0.042 (0.046)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][630/5011]	Time 0.042 (0.046)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][640/5011]	Time 0.045 (0.046)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][650/5011]	Time 0.042 (0.046)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][660/5011]	Time 0.042 (0.046)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][670/5011]	Time 0.043 (0.046)	Data 0.000 (0.000)	Loss 0.6742 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][680/5011]	Time 0.042 (0.046)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][690/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.6742 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][700/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][710/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][720/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][730/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][740/5011]	Time 0.045 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][750/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][760/5011]	Time 0.045 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][770/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][780/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][790/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][800/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][810/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.6742 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][820/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][830/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][840/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7180)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][850/5011]	Time 0.044 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][860/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][870/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.6742 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][880/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.6742 (0.7180)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][890/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][900/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][910/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][920/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][930/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][940/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][950/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][960/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][970/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][980/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7180)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][990/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7180)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1000/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.6742 (0.7180)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1010/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7180)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1020/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7180)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1030/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7180)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1040/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1050/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1060/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1070/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1080/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.6742 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1090/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1100/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1110/5011]	Time 0.045 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7181)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1120/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1130/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1140/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1150/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1160/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1170/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1180/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1190/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1200/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.6742 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1210/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1220/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1230/5011]	Time 0.043 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1240/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1250/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1260/5011]	Time 0.042 (0.045)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1270/5011]	Time 0.043 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1280/5011]	Time 0.043 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1290/5011]	Time 0.043 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1300/5011]	Time 0.042 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1310/5011]	Time 0.042 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1320/5011]	Time 0.043 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1330/5011]	Time 0.042 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1340/5011]	Time 0.043 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1350/5011]	Time 0.042 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7184)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1360/5011]	Time 0.042 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1370/5011]	Time 0.042 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7184)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1380/5011]	Time 0.043 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7184)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1390/5011]	Time 0.042 (0.044)	Data 0.000 (0.000)	Loss 0.6742 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1400/5011]	Time 0.042 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1410/5011]	Time 0.042 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1420/5011]	Time 0.042 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1430/5011]	Time 0.043 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7184)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1440/5011]	Time 0.043 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7184)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1450/5011]	Time 0.042 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7184)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1460/5011]	Time 0.045 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7184)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1470/5011]	Time 0.042 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7185)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1480/5011]	Time 0.045 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7184)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1490/5011]	Time 0.042 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7184)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1500/5011]	Time 0.042 (0.044)	Data 0.000 (0.000)	Loss 0.6742 (0.7184)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1510/5011]	Time 0.042 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7184)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1520/5011]	Time 0.043 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1530/5011]	Time 0.043 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1540/5011]	Time 0.043 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1550/5011]	Time 0.042 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7182)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1560/5011]	Time 0.042 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
Epoch: [0][1570/5011]	Time 0.043 (0.044)	Data 0.000 (0.000)	Loss 0.7242 (0.7183)	Metric1 0.000 (0.000)	Metric2 0.000 (0.000)
